doc_id,hotel_name,city,country,zip,num_reviews,overall_ratingsource
uk_england_london_thistle_kensington_palace,thistle kensington palace,london,UK,w8 5af,1,3.4
uk_england_london_the_clarendon_hotel,the clarendon hotel,london,UK,se3 orw,22,3.25
uk_england_london_noel_coward_hotel,noel coward hotel,london,UK,sw1w 9qu,-1,-1
uk_england_london_holiday_inn_express_london_wembley,holiday inn express london wembley,london,UK,nw10 7ug,-1,-1
uk_england_london_golders_park_hotel,golders park hotel,london,UK,nw11 9by,1,2.6
uk_england_london_prince_william_hotel,prince william hotel,london,UK,w2 3da,111,2.440677966
uk_england_london_grange_langham_court,grange langham court,london,UK,w1w 6bu,55,2.906666667
uk_england_london_millennium_lodge_central,millennium lodge central,london,UK,w2 4nj,-1,-1
uk_england_london_hotel_sophia,hotel sophia,london,UK,w2 1hl,5,3.12
uk_england_london_brunel_hotel,brunel hotel,london,UK,w2 3hb,65,2.62
uk_england_london_albro_house,albro house,london,UK,w2 2ry,8,3.375
uk_england_london_comfort_inn_notting_hill,comfort inn notting hill,london,UK,w2 4du,1,2.8
uk_england_london_central_house_hotel,central house hotel,london,UK,sw1 v2bb,94,2.641935484
uk_england_london_great_northern_hotel,great northern hotel,london,UK,n1 9an,1,2.6
uk_england_london_eccleston_house,eccleston house,london,UK,sw1v1ph,-1,-1
uk_england_london_casserly_court_hotel,casserly court hotel,london,UK,w2 6dx,-1,-1
uk_england_london_grand_royale_london_hyde_park,grand royale london hyde park,london,UK,w2 3jp,147,2.88852459
uk_england_london_hogarth_executive_rooms_by_shaftesbury,hogarth executive rooms by shaftesbury,london,UK,sw5 0qq,8,3.933333333
uk_england_london_newham_hotel,newham hotel,london,UK,e7 8aa,9,2.55
uk_england_london_heatherbank_hotel,heatherbank hotel,london,UK,n12 8rt,3,3.733333333
uk_england_london_amber_hotel,amber hotel,london,UK,w8 6jn,-1,-1
uk_england_london_holly_house_hotel,holly house hotel,london,UK,sw1v 1rp,53,2.384
uk_england_london_foubert_s_hotel,foubert s hotel,london,UK,w4 1qp,2,3.8
uk_england_london_berkeley_park_apartments,berkeley park apartments,london,UK,ub3 5fg,5,3
uk_england_london_huntingdon_house_apartments,huntingdon house apartments,london,UK,sw5 0sw,-1,-1
uk_england_london_huttons_hotel,huttons hotel,london,UK,sw1v 2bb,109,3.106896552
uk_england_london_thistle_lancaster_gate,thistle lancaster gate,london,UK,w2 3nn,1,3.2
uk_england_london_monarch_hotel,monarch hotel,london,UK,sw5 0sf,-1,-1
uk_england_london_10_aarden_hotel,10 aarden hotel,london,UK,sw1v 4bj,-1,-1
uk_england_london_cordova_house_hotel,cordova house hotel,london,UK,w2 3du,-1,-1
uk_england_london_new_century_inn,new century inn,london,UK,w6,1,3.2
uk_england_london_haven_hotel,haven hotel,london,UK,w2 1ul,1,3.6
uk_england_london_hopfan_bed_and_breakfast,hopfan bed and breakfast,london,UK,-1,1,2.6
uk_england_london_avni_kensington,avni kensington,london,UK,sw7 4lt,61,2.941176471
uk_england_london_no_11_private_members_club,no 11 private members club,london,UK,sw3 2rj,2,3.2
uk_england_london_westminster_apartments,westminster apartments,london,UK,se1 7pj,-1,-1
uk_england_london_palace_court_hotel,palace court hotel,london,UK,w2 4px,55,2.502439024
uk_england_london_kensington_townhouse_london,kensington townhouse london,london,UK,sw5 0pu,88,2.932
uk_england_london_shaftesbury_premier_hyde_park_paddington,shaftesbury premier hyde park paddington,london,UK,w2 6qa,207,2.943478261
uk_england_london_seymour_hotel,seymour hotel,london,UK,w2 2ry,21,3.333333333
uk_england_london_central_park_hotel,central park hotel,london,UK,n4 2sr,19,2.826666667
uk_england_london_buckland_hotel,buckland hotel,london,UK,nw3 5dx,-1,-1
uk_england_london_blair_house_hotel,blair house hotel,london,UK,-1,-1,-1
uk_england_london_yourstay_victoria_apartments,yourstay victoria apartments,london,UK,sw1v 1hn,-1,-1
uk_england_london_yourstay_paddington_apartments,yourstay paddington apartments,london,UK,w2 6dw,-1,-1
uk_england_london_ambassadors_hotel,ambassadors hotel,london,UK,sw5 0lx,138,2.491566265
uk_england_london_willett_hotel,willett hotel,london,UK,sw1w 8dj,12,2.666666667
uk_england_london_averard_hotel,averard hotel,london,UK,w2 3lh,43,2.972413793
uk_england_london_39_suites,39 suites,london,UK,w2 3sy,14,3.581818182
uk_england_london_yourstay_canary_wharf,yourstay canary wharf,london,UK,e14 8jr,1,1.2
uk_england_london_rose_court_hotel,rose court hotel,london,UK,w2 1tr,41,2.306060606
uk_england_london_abbey_hotel,abbey hotel,london,UK,w12 7dp,6,2.533333333
uk_england_london_bakers_hotel,bakers hotel,london,UK,sw1v 4ja,41,2.835294118
uk_england_london_hamilton_house_hotel_greenwich,hamilton house hotel greenwich,london,UK,se10 8qt,4,-1
uk_england_london_hotel_plaza_continental,hotel plaza continental,london,UK,sw5 0tp,-1,-1
uk_england_london_grantly_hotel,grantly hotel,london,UK,w12 8ps,25,3.266666667
uk_england_london_jubilee_hotel,jubilee hotel,london,UK,sw1v 1nz,40,3.088888889
uk_england_london_8_cheviot_hotel,8 cheviot hotel,london,UK,sw1v 4bj,-1,-1
uk_england_london_canary_wharf_apartments,canary wharf apartments,london,UK,e14 9pa,-1,-1
uk_england_london_comfort_hotel_harrow,comfort hotel harrow,london,UK,ha1 2nt,32,2.65
uk_england_london_lords_hotel,lords hotel,london,UK,w2 4pr,74,2.917647059
uk_england_london_woodley_hotel,woodley hotel,london,UK,sw5 0qj,-1,-1
uk_england_london_weston_house_hotel,weston house hotel,london,UK,se9 5lb,1,4.2
uk_england_london_beverley_city_hotel,beverley city hotel,london,UK,w2 1ub,23,2.785714286
uk_england_london_bickenhall_hotel,bickenhall hotel,london,UK,w1h 3pj,33,2.447619048
uk_england_london_annandale_house_hotel,annandale house hotel,london,UK,sw1w 8eb,-1,-1
uk_england_london_the_belgrove_hotel,the belgrove hotel,london,UK,wc1h 8ab,45,2.6
uk_england_london_boston_manor_hotel,boston manor hotel,london,UK,w7 2hj,18,2.953846154
uk_england_london_chelsea_guest_house,chelsea guest house,london,UK,sw8 4te,14,2.95
uk_england_london_exhibition_court_hotel_2,exhibition court hotel 2,london,UK,sw5 9dy,-1,-1
uk_england_london_dylan_house,dylan house,london,UK,w23dw,23,2.823529412
uk_england_london_mayfair_apartments,mayfair apartments,london,UK,w1j 5dl,1,2
uk_england_london_london_visitors_hotel,london visitors hotel,london,UK,w14 8bb,7,2.914285714
uk_england_london_the_house_hotel,the house hotel,london,UK,nw3 1ph,7,-1
uk_england_london_travelodge_london_kings_cross,travelodge london kings cross,london,UK,wc1x 8bh,111,2.922077922
uk_england_london_georgian_hotel,georgian hotel,london,UK,w1u 6jf,38,2.340740741
uk_england_london_sara_hotel,sara hotel,london,UK,sw5 9jt,18,2.7
uk_england_london_so_quartier_nw6,so quartier nw6,london,UK,-1,9,3.114285714
uk_england_london_alexander_house_hotel,alexander house hotel,london,UK,sw1v 1rp,13,2.2
uk_england_london_boka_hotel,boka hotel,london,UK,sw5 9jt,39,2.86
uk_england_london_grove_hill_hotel,grove hill hotel,london,UK,e18 2jg,6,2.95
uk_england_london_majestic,majestic,london,UK,sw5 0tl,76,2.373584906
uk_england_london_130_queensgate_london_apartments,130 queensgate london apartments,london,UK,sw7 5le,27,3.6
uk_england_london_parkside_hotel,parkside hotel,london,UK,n4 2pl,8,3
uk_england_london_park_lane_mews_hotel,park lane mews hotel,london,UK,w1j 7bs,109,2.741304348
uk_england_london_avon_hotel,avon hotel,london,UK,w2 1rt,24,3.176470588
uk_england_london_royal_norfolk_hotel,royal norfolk hotel,london,UK,w2 1hh,117,2.566153846
uk_england_london_dolphin_hotel,dolphin hotel,london,UK,w2 1rs,55,2.692307692
uk_england_london_craven_gardens_hotel,craven gardens hotel,london,UK,w2 3es,22,2.771428571
uk_england_london_travelodge_wembley,travelodge wembley,london,UK,nw10 7ug,61,2.858333333
uk_england_london_kensington_suite_hotel,kensington suite hotel,london,UK,w14 8bd,38,2.576470588
uk_england_london_berners_hotel,berners hotel,london,UK,w1a 3be,25,2.5
uk_england_london_carlton_hotel_london,carlton hotel london,london,UK,c1h 8ba,13,2.644444444
uk_england_london_avonmore_hotel,avonmore hotel,london,UK,w14 8rs,58,2.823076923
uk_england_london_marlin_apartments_canary_south,marlin apartments canary south,london,UK,e14 8gg,14,3.15
uk_england_london_langland_hotel,langland hotel,london,UK,w1ce 6hg,65,2.633333333
uk_england_london_crystal_hotel,crystal hotel,london,UK,wc1h 9re,2,3.3
uk_england_london_regent_palace_hotel,regent palace hotel,london,UK,w1b 5dn,2,2.6
uk_england_london_country_inn_suites_london_bloomsbury,country inn suites london bloomsbury,london,UK,wc1b 3na,34,3.058823529
uk_england_london_holland_court_hotel,holland court hotel,london,UK,w14 8hj,64,2.668421053
uk_england_london_mabledon_court_hotel,mabledon court hotel,london,UK,wc1h 9ba,55,2.663414634
uk_england_london_bryanston_court_hotel,bryanston court hotel,london,UK,w1h 8dd,9,3.2
uk_england_london_ivanhoe_suite_hotel,ivanhoe suite hotel,london,UK,w1m 5hb,15,2.2
uk_england_london_best_western_paddington_court_inn,best western paddington court inn,london,UK,w2 3dn,13,2.8
uk_england_london_innkeeper_s_lodge_snaresbrook,innkeeper s lodge snaresbrook,london,UK,e11 1pe,6,3.3
uk_england_london_london_city_apartments,london city apartments,london,UK,n1 1pq,1,2.4
uk_england_london_euro_wembley_hotel_london,euro wembley hotel london,london,UK,ha9 7ja,6,2.76
uk_england_london_thistle_selfridge,thistle selfridge,london,UK,w1h 0js,148,3.044444444
uk_england_london_county_london,county london,london,UK,wc1h ojw,64,2.740425532
uk_england_london_somerset_hotel,somerset hotel,london,UK,nw1 6qa,26,2.9
uk_england_london_chiswick_hotel,chiswick hotel,london,UK,w4 2ls,13,3.1
uk_england_london_regina_house,regina house,london,UK,sw7 4rj,1,2.2
uk_england_london_travelodge_london_farringdon,travelodge london farringdon,london,UK,wc1x 9qn,158,2.865346535
uk_england_london_queens_hotel,queens hotel,london,UK,n7 0rb,24,1.9625
uk_england_london_hotel_balkan,hotel balkan,london,UK,w6 7lx,4,2.9
uk_england_london_new_england_hotel,new england hotel,london,UK,sw1v 4bn,93,3.588888889
uk_england_london_premier_inn_london_edgware,premier inn london edgware,london,UK,ha8 5aq,18,4
uk_england_london_royal_guest_house_2,royal guest house 2,london,UK,w6 7lp,6,3
uk_england_london_tria,tria,london,UK,w2 5na,36,2.773333333
uk_england_london_exhibition_court_hotel_4,exhibition court hotel 4,london,UK,sw5 oqf,20,2.1
uk_england_london_oxford_house_hotel,oxford house hotel,london,UK,sw1v 4qg,5,3.4
uk_england_london_winchester_pub_hotel,winchester pub hotel,london,UK,n6 5ba,1,2.8
uk_england_london_pembridge_palace_hotel,pembridge palace hotel,london,UK,w2 4px,216,2.409259259
uk_england_london_york_hotel,york hotel,london,UK,w2 3st,9,2.24
uk_england_london_stonebridge_park_hotel,stonebridge park hotel,london,UK,nw10 8bn,16,2.2
uk_england_london_york_house_hotel,york house hotel,london,UK,sw5 9ea,85,2.674626866
uk_england_london_pavilion_hotel,pavilion hotel,london,UK,w2 1ul,64,2.417142857
uk_england_london_190_bermondsey_street,190 bermondsey street,london,UK,se1 3tq,2,3.1
uk_england_london_jubilee_court_hotel,jubilee court hotel,london,UK,w2 3rr,22,4.2
uk_england_london_travelodge_london_park_royal,travelodge london park royal,london,UK,w3 ote,31,2.669230769
uk_england_london_airways_hotel,airways hotel,london,UK,swiv 4dg,130,2.103797468
uk_england_london_king_william_iv,king william iv,london,UK,sw1v 3lg,2,2.7
uk_england_london_pacific_hotel,pacific hotel,london,UK,w2 1ua,14,1.98
uk_england_london_clone_zone,clone zone,london,UK,-1,-1,-1
uk_england_london_the_gatehouse_studio_apartments,the gatehouse studio apartments,london,UK,se1 3lf,1,3.6
uk_england_london_universal_plaza_hotel,universal plaza hotel,london,UK,ub1 1qb,2,1.6
uk_england_london_avalon_private_hotel,avalon private hotel,london,UK,wc1h 9el,13,2.44
uk_england_london_hotel_65,hotel 65,london,UK,w6 7ls,51,2.673333333
uk_england_london_avni_hotel_at_courtfield,avni hotel at courtfield,london,UK,sw5 0nl,59,3.020833333
uk_england_london_blue_bells_hotel,blue bells hotel,london,UK,w2 4eh,68,2.640816327
uk_england_london_cricklewood_lodge_hotel,cricklewood lodge hotel,london,UK,nw2 3jx,8,2.514285714
uk_england_london_the_ivy_house_hotel,the ivy house hotel,london,UK,sw1v 1rp,20,2.18
uk_england_london_albany_hotel_london,albany hotel london,london,UK,sw5 0en,11,2.05
uk_england_london_kenton_house_hotel,kenton house hotel,london,UK,w5 2jl,7,1.6
uk_england_london_the_gateway_hotel,the gateway hotel,london,UK,sw12 9eb,7,2.833333333
uk_england_london_costello_palace_hotel,costello palace hotel,london,UK,n4 2pg,10,2.422222222
uk_england_london_woogo_bayswater_apartments_london,woogo bayswater apartments london,london,UK,w2 3jl,11,2
uk_england_london_rose_court_hotel,rose court hotel,london,UK,w1h 7ds,41,2.888
uk_england_london_euro_hotel_clapham,euro hotel clapham,london,UK,sw4 gdl,63,2.313043478
uk_england_london_hotel_olympia,hotel olympia,london,UK,sw5 9by,35,2.167741935
uk_england_london_edward_house,edward house,london,UK,sw1v 4dp,41,2.648
uk_england_london_king_solomon_hotel,king solomon hotel,london,UK,nw11 9bx,63,2.358974359
uk_england_london_centaur_hotel,centaur hotel,london,UK,w14 8rp,11,2.342857143
uk_england_london_london_ilford_gants_hill,london ilford gants hill,london,UK,ig4 5dr,5,2.92
uk_england_london_savers_hotel,savers hotel,london,UK,w2 3dw,1,1
uk_england_london_clearlake_hotel,clearlake hotel,london,UK,w8 5pq,11,3
uk_england_london_comfort_inn_hyde_park,comfort inn hyde park,london,UK,w2 3ee,21,1.65
uk_england_london_green_court_hotel,green court hotel,london,UK,sw5 0pu,17,2.857142857
uk_england_london_vegas_hotel,vegas hotel,london,UK,sw1v 1sd,46,2.164285714
uk_england_london_comfort_inn_kensington,comfort inn kensington,london,UK,sw5 9qj,1,1.8
uk_england_london_belmont_astoria_hotels,belmont astoria hotels,london,UK,w2 1uh,21,2.5125
uk_england_london_the_ascot_hotel,the ascot hotel,london,UK,w2 5bp,87,2.21
uk_england_london_trinity_house,trinity house,london,UK,e17 7be,12,2.733333333
uk_england_london_oliver_hotel,oliver hotel,london,UK,sw5 0sn,37,2.588888889
uk_england_london_kensington_international_hotel,kensington international hotel,london,UK,sw5 9lz,31,2.65
uk_england_london_berkeley_court_london,berkeley court london,london,UK,w2 1uh,-1,-1
uk_england_london_city_inn_express,city inn express,london,UK,e8 3sg,22,2.377777778
uk_england_london_marble_arch_hotel,marble arch hotel,london,UK,w2 2bp,3,2.666666667
uk_england_london_melville_hotel,melville hotel,london,UK,wc1h 8al,16,2.109090909
uk_england_london_springfield_hotel_london,springfield hotel london,london,UK,w2 1ud,17,2.84
uk_england_london_lily_hotel,lily hotel,london,UK,sw6 1ug,96,2.243076923
uk_england_london_ebury_house,ebury house,london,UK,sw1w 9qd,17,2.636363636
uk_england_london_berkeley_plaza,berkeley plaza,london,UK,w1x 7pg,1,1.8
uk_england_london_forest_view_hotel,forest view hotel,london,UK,e7 9hl,7,2.92
uk_england_london_think_earl_s_court,think earl s court,london,UK,w14 8pu,12,2.62
uk_england_london_travelodge_london_wimbledon,travelodge london wimbledon,london,UK,sm4 5ph,11,2.066666667
uk_england_london_the_new_dome_hotel,the new dome hotel,london,UK,se5 8tr,11,1.96
uk_england_london_the_royal_cambridge_hotel,the royal cambridge hotel,london,UK,w2 1ub,39,2.835714286
uk_england_london_london_continental_hotel,london continental hotel,london,UK,w1u 6hr,16,3.133333333
uk_england_london_chester_hotel,chester hotel,london,UK,sw1v 1jq,33,2.277777778
uk_england_london_oxbridge_apartments,oxbridge apartments,london,UK,sw5 olt,5,2.4
uk_england_london_aquarius_hotel,aquarius hotel,london,UK,sw5 0pt,30,2.024
uk_england_london_lindal_hotel,lindal hotel,london,UK,ha1 1sj,5,2.95
uk_england_london_shakespeare_hotel,shakespeare hotel,london,UK,w2 1rs,44,2.419354839
uk_england_london_metro_hotel,metro hotel,london,UK,w2 3bp,7,3.066666667
uk_england_london_london_shelton_hotel,london shelton hotel,london,UK,n4 1ru,24,1.72
uk_england_london_kensington_manor,kensington manor,london,UK,sw7 4hh,19,2.533333333
uk_england_london_etap_hotel_london_city_airport,etap hotel london city airport,london,UK,e16 2ee,22,2.6
uk_england_london_swinton_hotel,swinton hotel,london,UK,wc1x 9nx,37,2.248
uk_england_london_white_house_hotel,white house hotel,london,UK,w21uh,5,2.76
uk_england_london_corner_house_hotel,corner house hotel,london,UK,-1,9,2.825
uk_england_london_millennium_lodge,millennium lodge,london,UK,-1,3,1.4
uk_england_london_alexander_hotel_london,alexander hotel london,london,UK,sw1v 1rv,27,2.771428571
uk_england_london_lynch_guest_house,lynch guest house,london,UK,tw3 3ae,3,1.866666667
uk_england_london_chelsea_lodge_hotel,chelsea lodge hotel,london,UK,sw109ew,11,2.166666667
uk_england_london_apollo_hotel_bayswater,apollo hotel bayswater,london,UK,w2 3sh,115,2.38
uk_england_london_bowden_court,bowden court,london,UK,w11 3nn,10,2.375
uk_england_london_glendale_hyde_park_hotel,glendale hyde park hotel,london,UK,w2 3dn,54,2.342857143
uk_england_london_ridgeway_hotel_chingford,ridgeway hotel chingford,london,UK,e4 6qu,5,2.2
uk_england_london_warwick_house,warwick house,london,UK,sw5 9ej,16,2.266666667
uk_england_london_hotel_earls_court,hotel earls court,london,UK,sw5 9ud,17,2.25
uk_england_london_torquay_house,torquay house,london,UK,w2 5ej,5,2
uk_england_london_knightsbridge_green_hotel,knightsbridge green hotel,london,UK,sw1x 7pd,27,2.8
uk_england_london_exhibition_court_hotel_3,exhibition court hotel 3,london,UK,sw5 9ha,12,1.85
uk_england_london_new_dawn_hotel,new dawn hotel,london,UK,w2 3ju,42,2.178571429
uk_england_london_queens_hotel_crystal_palace,queens hotel crystal palace,london,UK,se19 2ug,122,2.102325581
